TrajID,IMEI,IMSI,MRTime,Longitude,Latitude,Altitude,Accuracy,Speed,Dbm,isGsm,SignalToNoiseRatio,EvdoEcio,Level,BLevel,BCapacity,X,Y,Z,X_theta,Y_theta,Z_theta,Num,Mcc_1,Mnc_1,RNCID_1,CellID_1,Arfcn_1,Basic_psc_pci_1,Lon_1,Lat_1,AsuLevel_1,SignalLevel_1,Dbm_1,Type_1,Mcc_2,Mnc_2,RNCID_2,CellID_2,Arfcn_2,Basic_psc_pci_2,Lon_2,Lat_2,AsuLevel_2,SignalLevel_2,Dbm_2,Type_2,Mcc_3,Mnc_3,RNCID_3,CellID_3,Arfcn_3,Basic_psc_pci_3,Lon_3,Lat_3,AsuLevel_3,SignalLevel_3,Dbm_3,Type_3,Mcc_4,Mnc_4,RNCID_4,CellID_4,Arfcn_4,Basic_psc_pci_4,Lon_4,Lat_4,AsuLevel_4,SignalLevel_4,Dbm_4,Type_4,Mcc_5,Mnc_5,RNCID_5,CellID_5,Arfcn_5,Basic_psc_pci_5,Lon_5,Lat_5,AsuLevel_5,SignalLevel_5,Dbm_5,Type_5,Mcc_6,Mnc_6,RNCID_6,CellID_6,Arfcn_6,Basic_psc_pci_6,Lon_6,Lat_6,AsuLevel_6,SignalLevel_6,Dbm_6,Type_6,Mcc_7,Mnc_7,RNCID_7,CellID_7,Arfcn_7,Basic_psc_pci_7,Lon_7,Lat_7,AsuLevel_7,SignalLevel_7,Dbm_7,Type_7,mode
4,862305032225518.1,460091042103139.06,1521794426568.0,121.5015446,31.28536702,29.0,10.0,2.25,-109,True,-1,-1,5,54,4000,-38.13018799,-32.6171875,132.1212769,0.9216609,1.259244442,-0.557023823,3,460,1,6266,8898325,0,248,0,0,84,4,-56,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794427646.0,121.5014593,31.28526568,32.0,9.0,2.3907533,-109,True,-1,-1,5,54,4000,-43.670654299999995,-37.41760254,137.52136230000002,0.43993297200000003,1.352407455,-0.099224806,3,460,1,6266,8898325,0,248,0,0,79,4,-61,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794428912.0,121.5014593,31.28526568,32.0,9.0,2.3907533,-109,True,-1,-1,5,54,4000,-38.47045898,-34.41772461,136.3220215,0.45667511200000005,1.3566697840000002,-0.149675339,3,460,1,6266,8898325,0,248,0,0,79,4,-61,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794429799.0,121.50143519999999,31.28523439,34.0,9.0,1.7822738,-109,True,-1,-1,5,54,4000,-40.20996094,-34.41772461,135.7223511,0.7590627670000001,1.25032115,-0.39096474600000003,3,460,1,6266,8898325,0,248,0,0,81,4,-59,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794430928.0,121.50143519999999,31.28523439,34.0,9.0,1.7822738,-109,True,-1,-1,5,54,4000,-37.09106445,-33.51745605,133.92181399999998,1.155068636,1.237268567,-0.78775543,3,460,1,6266,8898325,0,248,0,0,81,4,-59,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794431972.0,121.5014001,31.28523668,38.0,10.0,1.6125135,-109,True,-1,-1,5,54,4000,-37.60986328,-36.21673584,138.42163090000003,0.65334022,1.2959982159999999,-0.32744190100000004,3,460,1,6266,8898325,0,248,0,0,71,4,-69,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794433210.0,121.5014001,31.28523668,38.0,10.0,1.6125135,-109,True,-1,-1,5,54,4000,-37.95013428,-35.61706543,139.0213013,0.400947183,1.348311782,-0.104203448,3,460,1,6266,8898325,0,248,0,0,71,4,-69,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794434106.0,121.5014108,31.28523057,39.0,14.0,1.3230647,-109,True,-1,-1,5,54,4000,-37.42980957,-35.91766357,138.722229,0.8743692040000001,1.293871403,-0.53800261,3,460,1,6266,8898325,0,248,0,0,78,4,-62,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794435220.0,121.5014108,31.28523057,39.0,14.0,1.3230647,-109,True,-1,-1,5,54,4000,-36.05041504,-34.11712646,139.92156980000001,0.585039675,1.3520386219999998,-0.293317825,3,460,1,6266,8898325,0,248,0,0,78,4,-62,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,66,4,-74,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,65,4,-75,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794436448.0,121.5014108,31.28523057,39.0,14.0,1.3230647,-109,True,-1,-1,5,54,4000,-33.97064209,-34.41772461,138.1225586,0.48931297700000004,1.327072144,-0.20818561300000002,3,460,1,6266,8898325,0,248,0,0,68,4,-72,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,64,4,-76,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,62,4,-78,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794437324.0,121.5014033,31.2851369,29.0,13.0,0.9683491,-109,True,-1,-1,5,54,4000,-43.50128174,-33.21685791,133.0215454,1.0011321309999999,1.274921298,-0.604559362,3,460,1,6266,8898325,0,248,0,0,68,4,-72,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,64,4,-76,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,62,4,-78,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794438450.0,121.5014033,31.2851369,29.0,13.0,0.9683491,-109,True,-1,-1,5,54,4000,-44.88067627,-33.21685791,135.4217529,0.29764074100000004,1.400137186,0.0380705,3,460,1,6266,8898325,0,248,0,0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,63,4,-77,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,59,4,-81,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794439518.0,121.5014082,31.28505708,24.0,10.0,1.1300442,-109,True,-1,-1,5,54,4000,-39.86053467,-33.81652832,136.3220215,0.682534575,1.2443920370000001,-0.322484195,3,460,1,6266,8898325,0,248,0,0,65,4,-75,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,63,4,-77,LTE,2147483647.0,2147483647.0,6266,8970507,0.0,279,0.0,0.0,59,4,-81,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794440591.0,121.5014082,31.28505708,24.0,10.0,1.1300442,-109,True,-1,-1,5,54,4000,-40.20996094,-33.51745605,133.3221436,1.143400669,1.266696453,-0.764265537,2,460,1,6266,8898325,0,248,0,0,72,4,-68,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,63,4,-77,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794441665.0,121.5014082,31.28505708,24.0,10.0,1.1300442,-109,True,-1,-1,5,54,4000,-36.05041504,-34.71679688,136.9216919,0.41067686700000006,1.359997272,-0.124540649,2,460,1,6266,8898325,0,248,0,0,72,4,-68,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,63,4,-77,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794442742.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-37.60986328,-34.11712646,134.8220825,0.866488934,1.249376416,-0.507910788,2,460,1,6266,8898325,0,248,0,0,69,4,-71,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794443804.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-45.40100098,-36.51733398,137.52136230000002,0.471992046,1.510755539,-0.145508483,2,460,1,6266,8898325,0,248,0,0,69,4,-71,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794444883.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-37.95013428,-33.51745605,133.0215454,0.6050659420000001,1.31667614,-0.27695921100000004,2,460,1,6266,8898325,0,248,0,0,70,4,-70,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794445964.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-43.50128174,-35.91766357,134.8220825,1.066287994,1.25414741,-0.660416126,2,460,1,6266,8898325,0,248,0,0,70,4,-70,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794447045.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-42.98095703,-33.51745605,136.9216919,0.47390779899999996,1.354873538,-0.137316659,2,460,1,6266,8898325,0,248,0,0,77,4,-63,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794448119.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-42.28057861,-34.11712646,136.3220215,1.054676294,1.268223047,-0.669557273,2,460,1,6266,8898325,0,248,0,0,77,4,-63,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794449197.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-39.86053467,-33.21685791,136.9216919,0.327570438,1.410310507,-0.028369211000000002,2,460,1,6266,8898325,0,248,0,0,84,4,-56,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794450277.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-40.20996094,-31.41784668,135.7223511,0.91143167,1.270158887,-0.547605872,2,460,1,6266,8898325,0,248,0,0,84,4,-56,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794451355.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-44.02008057,-34.41772461,132.7224731,1.218087554,1.225614786,-0.795150995,2,460,1,6266,8898325,0,248,0,0,82,4,-58,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794452414.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-36.57073975,-32.91778564,137.8219604,0.351938725,1.3438708780000002,-0.06628789,2,460,1,6266,8898325,0,248,0,0,82,4,-58,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794453512.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-33.10089111,-33.81652832,135.4217529,0.929683328,1.295756698,-0.617375731,2,460,1,6266,8898325,0,248,0,0,81,4,-59,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794454593.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-35.88104248,-33.21685791,133.62121580000002,1.086943269,1.2850039009999998,-0.745442808,2,460,1,6266,8898325,0,248,0,0,81,4,-59,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794455673.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-34.84039307,-36.21673584,137.8219604,0.235674635,1.413171411,0.024091722000000003,2,460,1,6266,8898325,0,248,0,0,70,4,-70,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794456803.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-35.36071777,-31.71691895,135.1226807,0.47470027200000003,1.32617712,-0.18127365399999998,2,460,1,6266,8898325,0,248,0,0,70,4,-70,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,61,4,-79,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794457903.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-36.92016602,-31.11724854,131.22253419999998,0.9440801740000001,1.2541683909999999,-0.585884571,2,460,1,6266,8898325,0,248,0,0,70,4,-70,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,58,4,-82,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
4,862305032225518.1,460091042103139.06,1521794458963.0,121.50135039999999,31.28496175,25.0,10.0,1.2448695,-109,True,-1,-1,5,54,4000,-50.60119629,-32.6171875,132.7224731,1.206902981,1.2227094170000001,-0.7443082329999999,2,460,1,6266,8898325,0,248,0,0,70,4,-70,LTE,2147483647.0,2147483647.0,6266,13056267,0.0,444,0.0,0.0,58,4,-82,LTE,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,-1.0,-1.0,-999,-999,-1.0,-999,-1.0,-1.0,-999,-999,-999,-1,0
