MRTime,Longitude,Latitude,RNCID_1,CellID_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,SignalLevel_7,RSSI_7,LinkNum,id_c5ombine,Longitude_eng,Latitude_eng,lo,la
1510000000000.0,121.2122641,31.28596413,6182,44771,4,-73,6188,26050,4,-73,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-79.0,0.0,-1.0,4.0,-85.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,50953,121.22292,31.287199,-0.010655900000003271,-0.0012348700000011092
1510000000000.0,121.2123596,31.28602799,6182,44771,4,-75,6188,26050,4,-73,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,50953,121.22292,31.287199,-0.010560400000002801,-0.0011710100000001944
1510000000000.0,121.2124287,31.28606781,6182,44771,4,-77,6188,26050,4,-71,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,50953,121.22292,31.287199,-0.010491299999998205,-0.0011311900000023911
1510000000000.0,121.2124445,31.28610654,6182,44771,4,-77,6188,26050,4,-71,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,50953,121.22292,31.287199,-0.010475499999998306,-0.0010924600000024043
1510000000000.0,121.2124886,31.28613288,6182,44771,4,-77,6188,26050,4,-73,6188.0,41094.0,4.0,-79.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,50953,121.22292,31.287199,-0.010431400000001645,-0.0010661200000008364
1510000000000.0,121.2125237,31.28616124,6188,41094,4,-77,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,47282,121.218479,31.276852,-0.005955299999996555,0.009309239999996777
1510000000000.0,121.2125156,31.28617891,6188,41094,4,-75,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,47282,121.218479,31.276852,-0.005963399999998842,0.009326909999998634
1510000000000.0,121.2124899,31.28618209,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,47282,121.218479,31.276852,-0.005989100000007852,0.009330089999998847
1510000000000.0,121.2124761,31.28617325,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,0.0,-1.0,4.0,-81.0,0.0,-1.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.00600289999999859,0.009321249999999281
1510000000000.0,121.2124754,31.28616758,6188,41094,4,-75,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,6188.0,26051.0,4.0,-81.0,0.0,-1.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.006003599999999665,0.009315579999999102
1510000000000.0,121.2124874,31.28618038,6188,41094,4,-77,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.00599160000000154,0.00932837999999947
1510000000000.0,121.2125134,31.28619655,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.0059655999999961296,0.009344549999998009
1510000000000.0,121.2125134,31.28619655,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.0059655999999961296,0.009344549999998009
1510000000000.0,121.2125456,31.28621405,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.00593340000000353,0.00936205000000001
1510000000000.0,121.212555,31.28625029,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005924000000007368,0.009398290000000031
1510000000000.0,121.2125631,31.28631573,6188,41094,4,-75,6188,27394,4,-81,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005915900000005081,0.009463729999996673
1510000000000.0,121.2125591,31.28631073,6188,41094,4,-73,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005919900000009193,0.009458729999998639
1510000000000.0,121.212586,31.28634008,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.00589300000000037,0.009488079999997012
1510000000000.0,121.2126162,31.28635667,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005862800000002721,0.009504669999998328
1510000000000.0,121.2126279,31.28635291,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005851100000000997,0.009500909999999863
1510000000000.0,121.2126331,31.28636003,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005845899999997073,0.009508029999999223
1510000000000.0,121.2126465,31.28637527,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005832499999996799,0.009523269999998973
1510000000000.0,121.2126683,31.28638821,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005810699999997837,0.009536209999996714
1510000000000.0,121.2126967,31.28640849,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005782300000007012,0.009556489999997808
1510000000000.0,121.2127187,31.28643432,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005760300000005714,0.009582319999999811
1510000000000.0,121.2127312,31.28645105,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005747800000008851,0.009599049999998499
1510000000000.0,121.2127312,31.28645105,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005747800000008851,0.009599049999998499
1510000000000.0,121.2127823,31.28649618,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005696700000001442,0.00964417999999867
1510000000000.0,121.2127995,31.28653079,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005679499999999393,0.009678789999998827
1510000000000.0,121.2128084,31.28654811,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.0056706000000019685,0.009696109999996594
1510000000000.0,121.2128369,31.28658511,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.00564210000000287,0.009733109999999101
1510000000000.0,121.2128815,31.28662077,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.0055975000000074715,0.009768769999997318
1510000000000.0,121.2128792,31.28662768,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-81.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005599799999998822,0.009775679999997067
1510000000000.0,121.2128958,31.28664369,6188,41094,4,-73,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-81.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005583200000003785,0.009791689999996578
1510000000000.0,121.2129065,31.28666071,6188,41094,4,-67,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-81.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005572499999999536,0.009808709999997944
1510000000000.0,121.2129141,31.28667662,6188,41094,4,-67,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-81.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005564899999995987,0.00982461999999984
1510000000000.0,121.2129253,31.28668868,6188,41094,4,-69,6188,27394,4,-81,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-83.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005553700000007211,0.009836679999999376
1510000000000.0,121.2129442,31.28671259,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-83.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005534800000006612,0.009860589999998837
1510000000000.0,121.2129756,31.28674904,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-81.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-85.0,0.0,-1.0,3.0,-91.0,7,47282,121.218479,31.276852,-0.005503400000009151,0.00989703999999847
1510000000000.0,121.2130153,31.28678159,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-81.0,6182.0,44771.0,4.0,-89.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-85.0,0.0,-1.0,3.0,-91.0,7,47282,121.218479,31.276852,-0.005463700000007066,0.009929589999998711
1510000000000.0,121.2130465,31.28680581,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-89.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-91.0,7,47282,121.218479,31.276852,-0.005432499999997731,0.009953809999998953
1510000000000.0,121.2131014,31.28684681,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-89.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-91.0,7,47282,121.218479,31.276852,-0.005377600000002758,0.009994809999998466
1510000000000.0,121.2130991,31.28686339,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,3.0,-91.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-91.0,7,47282,121.218479,31.276852,-0.00537990000000832,0.010011389999998954
1510000000000.0,121.2130861,31.28689334,6188,41094,4,-75,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,3.0,-91.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-93.0,7,47282,121.218479,31.276852,-0.0053929000000039196,0.010041339999997234
1510000000000.0,121.2130917,31.28690492,6188,41094,4,-77,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,3.0,-93.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-89.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005387299999995321,0.010052919999999688
1510000000000.0,121.2131263,31.28691742,6188,41094,4,-79,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-89.0,6188.0,27393.0,3.0,-95.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005352700000003097,0.010065420000000103
1510000000000.0,121.2131308,31.28693165,6188,41094,4,-79,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-85.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47282,121.218479,31.276852,-0.005348200000000247,0.010079649999997997
1510000000000.0,121.2131667,31.28696509,6188,41094,4,-79,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-85.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47282,121.218479,31.276852,-0.0053122999999999365,0.010113089999997271
1510000000000.0,121.2131637,31.28696868,6188,41094,4,-77,6188,27394,4,-79,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-81.0,0.0,-1.0,3.0,-91.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005315300000006573,0.010116679999999434
1510000000000.0,121.2131805,31.2869917,6188,41094,4,-77,6188,27394,4,-79,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-81.0,0.0,-1.0,3.0,-91.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005298499999994988,0.010139699999999863
1510000000000.0,121.2132106,31.2870265,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-81.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47282,121.218479,31.276852,-0.005268400000005613,0.010174499999997977
1510000000000.0,121.2132282,31.28705366,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-75.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47282,121.218479,31.276852,-0.00525079999999889,0.01020165999999989
1510000000000.0,121.2132452,31.28708048,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-75.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47282,121.218479,31.276852,-0.005233799999999178,0.010228479999998541
1510000000000.0,121.2132548,31.28709743,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-71.0,6188.0,27378.0,4.0,-79.0,6188.0,41075.0,3.0,-91.0,-999.0,-999.0,-999.0,-999.0,6,47282,121.218479,31.276852,-0.005224200000000678,0.010245429999997668
1510000000000.0,121.2132682,31.28711059,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-71.0,6188.0,27378.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47282,121.218479,31.276852,-0.005210800000000404,0.010258589999999401
1510000000000.0,121.2132682,31.28711059,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-75.0,6188.0,26051.0,4.0,-67.0,6188.0,27378.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47282,121.218479,31.276852,-0.005210800000000404,0.010258589999999401
1510000000000.0,121.2132682,31.28715268,6188,26051,4,-59,6188,27378,4,-73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,32239,121.211928,31.288649,0.0013402000000013459,-0.0014963200000011057
1510000000000.0,121.2132682,31.28715268,6188,26051,4,-59,6188,27378,4,-73,0.0,-1.0,4.0,-85.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,32239,121.211928,31.288649,0.0013402000000013459,-0.0014963200000011057
1510000000000.0,121.2132411,31.28718105,6188,26051,4,-59,6188,27378,4,-73,6188.0,26049.0,4.0,-85.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,32239,121.211928,31.288649,0.0013131000000043969,-0.0014679499999985524
1510000000000.0,121.2131938,31.28717145,6188,26051,4,-59,6188,27378,4,-71,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-71.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,32239,121.211928,31.288649,0.0012657999999987624,-0.0014775500000006048
1510000000000.0,121.2131723,31.28717935,6188,26051,4,-57,6188,27378,4,-71,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-65.0,6188.0,26050.0,4.0,-51.0,0.0,-1.0,4.0,-67.0,-999.0,-999.0,-999.0,-999.0,6,32239,121.211928,31.288649,0.0012442999999962012,-0.0014696500000006552
1510000000000.0,121.213162,31.28726108,6188,26051,4,-57,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-65.0,6188.0,26050.0,4.0,-51.0,6188.0,27377.0,4.0,-67.0,-999.0,-999.0,-999.0,-999.0,6,32239,121.211928,31.288649,0.0012339999999966267,-0.0013879199999990988
1510000000000.0,121.2131474,31.28728046,6188,26051,4,-57,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-63.0,6188.0,26050.0,4.0,-51.0,6188.0,27377.0,4.0,-67.0,-999.0,-999.0,-999.0,-999.0,6,32239,121.211928,31.288649,0.00121939999999654,-0.0013685399999978642
1510000000000.0,121.2131304,31.28729332,6188,26050,4,-51,6188,27378,4,-67,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-67.0,0.0,-1.0,4.0,-87.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0012023999999968282,-0.0013556799999996372
1510000000000.0,121.2131197,31.28729244,6188,26050,4,-51,6188,27378,4,-67,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-67.0,6188.0,26051.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0011916999999925793,-0.0013565599999978417
1510000000000.0,121.2131082,31.28727431,6188,26050,4,-53,6188,27378,4,-67,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-67.0,6188.0,26051.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0011801999999931923,-0.0013746899999986795
1510000000000.0,121.2131003,31.28727943,6188,26050,4,-59,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-67.0,6188.0,26051.0,4.0,-59.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0011722999999932426,-0.0013695699999978217
1510000000000.0,121.2131169,31.28732466,6188,26050,4,-59,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-59.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0011889000000024907,-0.001324340000000035
1510000000000.0,121.2131377,31.28735222,6188,26050,4,-57,6188,27378,4,-69,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-61.0,0.0,-1.0,4.0,-89.0,7,32238,121.211928,31.288649,0.001209700000003977,-0.0012967800000005525
1510000000000.0,121.2131377,31.28735222,6188,26050,4,-59,6188,27378,4,-69,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-61.0,0.0,-1.0,4.0,-89.0,7,32238,121.211928,31.288649,0.001209700000003977,-0.0012967800000005525
1510000000000.0,121.2131727,31.28740975,6188,26050,4,-59,6188,27378,4,-71,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-61.0,0.0,-1.0,4.0,-89.0,7,32238,121.211928,31.288649,0.0012447000000008757,-0.0012392500000011353
1510000000000.0,121.2131727,31.28740975,6188,26050,4,-57,6188,27378,4,-71,6188.0,26049.0,4.0,-89.0,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-71.0,6188.0,26051.0,4.0,-65.0,0.0,-1.0,4.0,-89.0,7,32238,121.211928,31.288649,0.0012447000000008757,-0.0012392500000011353
1510000000000.0,121.213194,31.28743769,6188,26050,4,-57,6188,27378,4,-73,6188.0,26049.0,4.0,-89.0,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-71.0,6188.0,26051.0,4.0,-69.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0012660000000010996,-0.0012113099999986332
1510000000000.0,121.2132503,31.28750304,6188,26050,4,-57,6188,27378,4,-73,6188.0,26049.0,4.0,-89.0,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-75.0,6188.0,26051.0,4.0,-69.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0013222999999982221,-0.0011459599999987802
1510000000000.0,121.2132714,31.2875407,6188,26050,4,-57,6188,27378,4,-75,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-75.0,6188.0,26051.0,4.0,-69.0,0.0,-1.0,4.0,-89.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0013433999999961088,-0.0011082999999985077
1510000000000.0,121.2132891,31.28755231,6188,26050,4,-57,6188,27378,4,-75,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-77.0,6188.0,26051.0,4.0,-75.0,0.0,-1.0,4.0,-89.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0013610999999968953,-0.0010966900000006774
1510000000000.0,121.213285,31.28757668,6188,26050,4,-57,6188,27378,4,-77,6188.0,27394.0,4.0,-73.0,6188.0,27377.0,4.0,-77.0,6188.0,26051.0,4.0,-79.0,0.0,-1.0,4.0,-89.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0013569999999987203,-0.0010723199999986832
1510000000000.0,121.2132407,31.28761795,6188,26050,4,-61,6188,27378,4,-77,6188.0,27394.0,4.0,-75.0,6188.0,27377.0,4.0,-79.0,6188.0,26051.0,4.0,-79.0,0.0,-1.0,4.0,-89.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0013126999999997224,-0.001031049999998146
1510000000000.0,121.2132407,31.28761795,6188,26050,4,-61,6188,27378,4,-81,6188.0,27394.0,4.0,-75.0,6188.0,27377.0,4.0,-79.0,6188.0,26051.0,4.0,-83.0,0.0,-1.0,4.0,-89.0,-999.0,-999.0,-999.0,-999.0,6,32238,121.211928,31.288649,0.0013126999999997224,-0.001031049999998146
